Category	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A3SS	ENSBTAG00000001962	MRPS27	chr20	+	9315823	9315950	9315891	9315950	9297991	9298069
A3SS	ENSBTAG00000009308	TDRD3	chr12	-	1694689	1694866	1694689	1694839	1697452	1697524
A3SS	ENSBTAG00000015335	ADGRB3	chr9	+	8196983	8197082	8196992	8197082	8189656	8189742
A3SS	ENSBTAG00000015335	ADGRB3	chr9	+	8239487	8239613	8239508	8239613	8217839	8218483
A3SS	ENSBTAG00000016852	SNIP1	chr3	+	108354078	108355571	108354934	108355571	108341391	108341494
A3SS	ENSBTAG00000015017	GAL3ST4	chr25	+	36242920	36243711	36243407	36243711	36241635	36241743
A3SS	ENSBTAG00000018979	PUM1	chr2	+	122608569	122608674	122608572	122608674	122607113	122607207
A3SS	ENSBTAG00000045785	TOM1	chr5	+	73565760	73565845	73565762	73565845	73547900	73547952
A3SS	ENSBTAG00000047605	NA	chr4	-	99039349	99039496	99039349	99039493	99054958	99055474
A3SS	ENSBTAG00000010532	KCTD11	chr19	+	27051327	27055354	27051687	27055354	27050867	27050978
A3SS	ENSBTAG00000000256	TLE1	chr8	-	57560132	57560323	57560132	57560320	57561378	57561523
A3SS	ENSBTAG00000001250	TFAP2A	chr23	+	45624232	45624667	45624429	45624667	45614707	45615189
A3SS	ENSBTAG00000001250	TFAP2A	chr23	+	45624232	45624667	45624429	45624667	45622110	45623002
A3SS	ENSBTAG00000016244	VWA3A	chr25	+	19812544	19812639	19812550	19812639	19811650	19811731
A3SS	ENSBTAG00000003747	PTGR2	chr10	+	85273916	85275390	85274835	85275390	85270313	85270523
A3SS	ENSBTAG00000003747	PTGR2	chr10	+	85273916	85275390	85274835	85275390	85271865	85271987
A3SS	ENSBTAG00000003747	PTGR2	chr10	+	85273916	85275390	85274835	85275390	85273095	85273183
A3SS	ENSBTAG00000020632	NQO1	chr18	-	36789782	36789947	36789782	36789943	36797946	36798053
A3SS	ENSBTAG00000013436	HAUS5	chr18	+	46341299	46341644	46341484	46341644	46340398	46340461
A3SS	ENSBTAG00000013436	HAUS5	chr18	+	46341299	46341644	46341484	46341644	46340552	46340585
A3SS	ENSBTAG00000013436	HAUS5	chr18	+	46341299	46341644	46341484	46341644	46340719	46340744
A3SS	ENSBTAG00000021688	FH	chr16	+	35267324	35267459	35267349	35267459	35260923	35261078
A3SS	ENSBTAG00000018881	SYT6	chr3	+	29243869	29244218	29243952	29244218	29231273	29231450
A3SS	ENSBTAG00000018881	SYT6	chr3	+	29243869	29244218	29243952	29244218	29231273	29232289
A3SS	ENSBTAG00000021121	PPIL2	chr17	-	72089916	72090088	72089916	72089992	72090647	72090737
A3SS	ENSBTAG00000017370	ARFGEF3	chr9	+	76063510	76063615	76063516	76063615	76055485	76055564
A3SS	ENSBTAG00000039171	ADAM7	chr8	+	71669108	71669162	71669117	71669162	71667342	71667535
A3SS	ENSBTAG00000004907	MINK1	chr19	-	26495880	26496141	26495880	26496081	26496439	26496613
A3SS	ENSBTAG00000004907	MINK1	chr19	-	26495880	26496141	26495880	26496081	26496780	26496993
A3SS	ENSBTAG00000005221	WNK1	chr5	+	107681319	107681469	107681322	107681469	107666798	107666986
A3SS	ENSBTAG00000005221	WNK1	chr5	+	107681319	107681469	107681322	107681469	107674902	107674986
A3SS	ENSBTAG00000005221	WNK1	chr5	+	107686834	107686957	107686837	107686957	107686235	107686409
A3SS	ENSBTAG00000005221	WNK1	chr5	+	107686834	107686957	107686837	107686957	107686639	107686697
A3SS	ENSBTAG00000001796	CATSPERD	chr7	-	18562481	18562587	18562481	18562556	18565526	18565579
A3SS	ENSBTAG00000017379	GCN1	chr17	-	62534152	62534342	62534152	62534327	62535149	62535309
A3SS	ENSBTAG00000017379	GCN1	chr17	-	62543247	62543316	62543247	62543314	62544096	62544231
A3SS	ENSBTAG00000017379	GCN1	chr17	-	62547329	62547438	62547329	62547434	62547951	62548083
A3SS	ENSBTAG00000054317	NA	chr7	+	18736542	18737297	18737180	18737297	18733216	18733558
A3SS	ENSBTAG00000002323	USP28	chr15	-	24362835	24362915	24362835	24362912	24363813	24363887
A3SS	ENSBTAG00000002323	USP28	chr15	-	24362835	24362915	24362835	24362912	24364768	24364906
A3SS	ENSBTAG00000006999	RYR1	chr18	+	48289320	48289594	48289322	48289594	48286668	48286815
A3SS	ENSBTAG00000006999	RYR1	chr18	+	48356620	48356872	48356728	48356872	48355308	48355395
A3SS	ENSBTAG00000006999	RYR1	chr18	+	48360418	48360568	48360437	48360568	48358947	48358990
A3SS	ENSBTAG00000050675	BOLA3	chr11	+	10512727	10514090	10513167	10514090	10509958	10510047
A3SS	ENSBTAG00000014608	KDM1B	chr23	-	39394986	39395109	39394986	39395103	39396044	39396170
A3SS	ENSBTAG00000014608	KDM1B	chr23	-	39411388	39411573	39411388	39411567	39414233	39414438
A3SS	ENSBTAG00000016664	SLC2A4RG	chr13	-	54030666	54031282	54030666	54030778	54031549	54031713
A3SS	ENSBTAG00000020721	MRPL55	chr7	+	2994183	2994294	2994204	2994294	2993261	2993406
A3SS	ENSBTAG00000030335	ALDH4A1	chr2	+	133778537	133778837	133778762	133778837	133776084	133776240
A3SS	ENSBTAG00000004896	ABLIM3	chr7	+	60635779	60635889	60635800	60635889	60634176	60634237
A3SS	ENSBTAG00000004896	ABLIM3	chr7	+	60635779	60635889	60635808	60635889	60634176	60634237
A3SS	ENSBTAG00000004896	ABLIM3	chr7	+	60635800	60635889	60635808	60635889	60634176	60634237
A3SS	ENSBTAG00000000170	GSTT4	chr17	+	71313494	71313645	71313530	71313645	71312918	71313006
A3SS	ENSBTAG00000022160	NAP1L4	chr29	+	48643570	48643629	48643578	48643629	48643371	48643402
A3SS	ENSBTAG00000021661	APAF1	chr5	+	62866919	62870937	62867974	62870937	62860597	62860744
A3SS	ENSBTAG00000003090	LRRC9	chr10	+	72192340	72192458	72192343	72192458	72191850	72192027
A3SS	ENSBTAG00000038496	CR2	chr16	+	5412682	5413292	5413206	5413292	5410482	5410662
A3SS	ENSBTAG00000004334	NCSTN	chr3	-	9341377	9341581	9341377	9341550	9342394	9342472
A3SS	ENSBTAG00000053583	RBX1	chr5	+	112173991	112176251	112176056	112176251	112166120	112166199
A3SS	ENSBTAG00000020136	CASK	chrX	+	102057459	102057540	102057474	102057540	102050669	102050785
A3SS	ENSBTAG00000012881	EIF4G1	chr1	-	82863031	82863136	82863031	82863109	82863328	82863565
A3SS	ENSBTAG00000015669	ADAT1	chr18	-	2920677	2921045	2920677	2920849	2921572	2921632
A3SS	ENSBTAG00000015090	SGTA	chr7	+	20912297	20912402	20912299	20912402	20911885	20911985
A3SS	ENSBTAG00000039995	NA	chr16	-	5681238	5681425	5681238	5681422	5688643	5688823
A3SS	ENSBTAG00000010677	LIMCH1	chr6	+	60554593	60554677	60554596	60554677	60551813	60551854
A3SS	ENSBTAG00000010677	LIMCH1	chr6	+	60560174	60560293	60560177	60560293	60558865	60558993
A3SS	ENSBTAG00000014401	SORBS3	chr8	+	69854918	69855036	69854963	69855036	69854546	69854688
A3SS	ENSBTAG00000010439	AKAP8L	chr7	+	7747397	7747461	7747401	7747461	7746958	7747029
A3SS	ENSBTAG00000021351	MED12	chrX	-	79499867	79500329	79499867	79500242	79501205	79501367
A3SS	ENSBTAG00000009126	YBX2	chr19	-	26992790	26992923	26992790	26992880	26995178	26995242
A3SS	ENSBTAG00000015763	SPATA22	chr19	-	24206130	24206419	24206130	24206226	24209912	24210041
A3SS	ENSBTAG00000006253	FLNC	chr4	+	92824503	92825735	92824827	92825735	92823637	92823856
A3SS	ENSBTAG00000001634	PHF1	chr23	+	7590440	7590630	7590451	7590630	7590227	7590332
A3SS	ENSBTAG00000004982	GPLD1	chr23	+	33234776	33234854	33234799	33234854	33233880	33233929
A3SS	ENSBTAG00000010161	CCL21	chr8	-	76080583	76081278	76080583	76081016	76081372	76081493
A3SS	ENSBTAG00000008112	SHPRH	chr9	-	83203024	83203173	83203024	83203146	83204623	83204880
A3SS	ENSBTAG00000008112	SHPRH	chr9	-	83222316	83222535	83222316	83222523	83224376	83224506
A3SS	ENSBTAG00000011567	VPS18	chr10	+	36438292	36440163	36438988	36440163	36438074	36438166
A3SS	ENSBTAG00000055290	NA	chr22	+	50868678	50868793	50868687	50868793	50868376	50868520
A3SS	ENSBTAG00000009208	TCTN1	chr17	+	54497345	54497504	54497360	54497504	54491623	54491733
A3SS	ENSBTAG00000000986	USH1C	chr15	+	35009146	35011752	35011290	35011752	35007674	35007781
A3SS	ENSBTAG00000039313	ZNF341	chr13	+	63180706	63180836	63180725	63180836	63174420	63174527
A3SS	ENSBTAG00000012605	GPR157	chr16	+	44351835	44353081	44352470	44353081	44348026	44348240
A3SS	ENSBTAG00000020781	SETD6	chr18	+	26300611	26300806	26300746	26300806	26299942	26300035
A3SS	ENSBTAG00000020781	SETD6	chr18	+	26300611	26300806	26300746	26300806	26300333	26300475
A3SS	ENSBTAG00000051224	ARSD	chrX	+	138682709	138683074	138682716	138683074	138680741	138680863
A3SS	ENSBTAG00000017067	BUD23	chr25	-	33566680	33566760	33566680	33566739	33566909	33566955
A3SS	ENSBTAG00000006789	FGD5	chr22	-	57412110	57412198	57412110	57412195	57412782	57412939
A3SS	ENSBTAG00000006395	TUBGCP2	chr26	+	25729349	25729478	25729361	25729478	25729013	25729157
A3SS	ENSBTAG00000007446	NGF	chr3	+	28006108	28007027	28006171	28007027	27997774	27997898
A3SS	ENSBTAG00000047225	BCL2L14	chr5	-	97730900	97731220	97730900	97731167	97735952	97736117
A3SS	ENSBTAG00000000359	EIF3J	chr10	+	102969085	102969200	102969089	102969200	102966016	102966108
A3SS	ENSBTAG00000003512	MYH7B	chr13	+	64300964	64301083	64300969	64301083	64300748	64300880
A3SS	ENSBTAG00000003880	EMILIN2	chr24	+	37131888	37132266	37131903	37132266	37114916	37116830
A3SS	ENSBTAG00000017797	LY75	chr2	+	36496473	36496542	36496523	36496542	36488505	36488648
A3SS	ENSBTAG00000001029	RASGRP2	chr29	-	42975580	42975703	42975580	42975695	42975898	42975976
A3SS	ENSBTAG00000048896	NA	chr2	-	20733998	20736522	20733998	20735323	20738196	20738927
A3SS	ENSBTAG00000011198	PPP1CC	chr17	-	54576246	54576378	54576246	54576374	54586573	54586904
A3SS	ENSBTAG00000000429	DGCR2	chr17	-	72572081	72572301	72572081	72572287	72573843	72573969
A3SS	ENSBTAG00000014463	CAMK2D	chr6	+	12063098	12063136	12063101	12063136	12059761	12059804
A3SS	ENSBTAG00000009343	AAK1	chr11	-	67864711	67864944	67864711	67864941	67868986	67869247
A3SS	ENSBTAG00000009343	AAK1	chr11	-	67864711	67864944	67864711	67864941	67873157	67873447
A3SS	ENSBTAG00000014806	ATP2A3	chr19	-	24575580	24575931	24575580	24575663	24585772	24586083
A3SS	ENSBTAG00000005170	ADGRG5	chr18	+	25546603	25547270	25547001	25547270	25541401	25541480
A3SS	ENSBTAG00000005170	ADGRG5	chr18	+	25546603	25547270	25547001	25547270	25543832	25543949
A3SS	ENSBTAG00000005170	ADGRG5	chr18	+	25546603	25547270	25547001	25547270	25545727	25545880
A3SS	ENSBTAG00000005170	ADGRG5	chr18	+	25551317	25553754	25551964	25553754	25548366	25548484
A3SS	ENSBTAG00000013776	ITPA	chr13	-	51993945	51994117	51993945	51994061	51995722	51995796
A3SS	ENSBTAG00000021209	UBR5	chr14	+	62096969	62097181	62097113	62097181	62096530	62096799
A3SS	ENSBTAG00000006984	CD55	chr16	+	5265169	5265829	5265745	5265829	5260773	5260962
A3SS	ENSBTAG00000005442	DNAI4	chr3	+	78420299	78420483	78420313	78420483	78409055	78409102
A3SS	ENSBTAG00000005675	SLC44A4	chr23	+	27488545	27488648	27488573	27488648	27488198	27488291
A3SS	ENSBTAG00000011021	CES1	chr18	+	23952175	23952383	23952178	23952383	23949028	23949080
A3SS	ENSBTAG00000014601	SGCB	chr6	-	67896560	67896770	67896560	67896765	67905854	67905884
A3SS	ENSBTAG00000008936	ABCC2	chr26	+	20783633	20783888	20783684	20783888	20781479	20781539
A3SS	ENSBTAG00000008936	ABCC2	chr26	+	20782277	20782344	20782283	20782344	20781479	20781564
A3SS	ENSBTAG00000008936	ABCC2	chr26	+	20798591	20798746	20798609	20798746	20798220	20798440
A3SS	ENSBTAG00000026322	NA	chr5	-	44446366	44446442	44446366	44446421	44447747	44447903
A3SS	ENSBTAG00000014612	DOCK2	chr20	+	1587274	1587429	1587281	1587429	1585135	1585271
A3SS	ENSBTAG00000014612	DOCK2	chr20	+	1619912	1620006	1619933	1620006	1617913	1617975
A3SS	ENSBTAG00000014612	DOCK2	chr20	+	1714802	1714895	1714826	1714895	1628719	1628828
A3SS	ENSBTAG00000014612	DOCK2	chr20	+	1996499	1997276	1996511	1997276	1991960	1992098
A3SS	ENSBTAG00000014612	DOCK2	chr20	+	2000465	2000626	2000483	2000626	1998813	1998934
A3SS	ENSBTAG00000021373	GTF3C5	chr11	+	103052473	103052844	103052722	103052844	103051917	103052032
A3SS	ENSBTAG00000014310	HEATR5B	chr11	-	19448928	19449080	19448928	19449077	19453104	19453329
A3SS	ENSBTAG00000014310	HEATR5B	chr11	-	19454676	19454943	19454676	19454928	19455436	19455581
A3SS	ENSBTAG00000014310	HEATR5B	chr11	-	19484659	19484899	19484659	19484839	19490441	19490580
A3SS	ENSBTAG00000005458	TBC1D24	chr25	+	2002563	2006139	2003386	2006139	2001932	2002155
A3SS	ENSBTAG00000005458	TBC1D24	chr25	+	2002563	2006139	2005601	2006139	2001932	2002155
A3SS	ENSBTAG00000005458	TBC1D24	chr25	+	2003386	2006139	2005601	2006139	2001932	2002155
A3SS	ENSBTAG00000005458	TBC1D24	chr25	+	2003386	2006139	2005601	2006139	2002563	2002723
A3SS	ENSBTAG00000049163	TSPAN9	chr5	-	106553213	106558035	106553213	106556543	106558351	106558483
A3SS	ENSBTAG00000008057	PARVG	chr5	+	114891836	114891918	114891859	114891918	114886844	114886900
A3SS	ENSBTAG00000013289	PHF8	chrX	-	91405558	91405717	91405558	91405647	91406837	91406894
A3SS	ENSBTAG00000013289	PHF8	chrX	-	91406557	91406894	91406557	91406840	91411114	91411224
A3SS	ENSBTAG00000002669	RASSF4	chr28	-	44592404	44595260	44592404	44593931	44596083	44596205
A3SS	ENSBTAG00000002669	RASSF4	chr28	-	44596083	44596247	44596083	44596205	44597105	44597211
A3SS	ENSBTAG00000021339	SCN8A	chr5	-	28143420	28143510	28143420	28143508	28145783	28145902
A3SS	ENSBTAG00000021974	SMUG1	chr5	+	25859306	25859608	25859359	25859608	25855721	25855759
A3SS	ENSBTAG00000021254	CENPI	chrX	-	51042392	51042508	51042392	51042482	51054238	51054346
A3SS	ENSBTAG00000007200	COX6B2	chr18	+	62125863	62126264	62126058	62126264	62124766	62125093
A3SS	ENSBTAG00000020049	CABP1	chr17	+	62911211	62911355	62911213	62911355	62910930	62910961
A3SS	ENSBTAG00000014567	MYLK	chr1	-	68033198	68033353	68033198	68033326	68050014	68050107
A3SS	ENSBTAG00000037581	MZF1	chr18	-	65794268	65795432	65794268	65794703	65795987	65796086
A3SS	ENSBTAG00000007762	ASIC3	chr4	+	113627498	113627819	113627671	113627819	113627211	113627407
A3SS	ENSBTAG00000000540	RNF112	chr19	-	34065617	34065784	34065617	34065778	34065907	34066025
A3SS	ENSBTAG00000008338	PLCB1	chr13	+	1694327	1694447	1694360	1694447	1693490	1693548
A3SS	ENSBTAG00000011950	EMC1	chr2	+	133414819	133414944	133414826	133414944	133411744	133411839
A3SS	ENSBTAG00000011950	EMC1	chr2	+	133418705	133418855	133418710	133418855	133417890	133418013
A3SS	ENSBTAG00000011950	EMC1	chr2	+	133418705	133418855	133418710	133418855	133417890	133418017
A3SS	ENSBTAG00000011950	EMC1	chr2	+	133421023	133421146	133421047	133421146	133419779	133419884
A3SS	ENSBTAG00000011950	EMC1	chr2	+	133422403	133422526	133422406	133422526	133421981	133422078
A3SS	ENSBTAG00000011950	EMC1	chr2	+	133422406	133422526	133422410	133422526	133421981	133422082
A3SS	ENSBTAG00000020481	GXYLT2	chr22	-	28785479	28785672	28785479	28785661	28785833	28785927
A3SS	ENSBTAG00000021381	DAAM2	chr23	+	13791876	13791951	13791879	13791951	13788734	13788824
A3SS	ENSBTAG00000021381	DAAM2	chr23	+	13795788	13796157	13795823	13796157	13792380	13792469
A3SS	ENSBTAG00000021381	DAAM2	chr23	+	13816904	13817038	13816931	13817038	13813477	13813585
A3SS	ENSBTAG00000021381	DAAM2	chr23	+	13816904	13817038	13816937	13817038	13813477	13813585
A3SS	ENSBTAG00000021381	DAAM2	chr23	+	13816931	13817038	13816937	13817038	13813477	13813585
A3SS	ENSBTAG00000026234	STK3	chr14	+	65514288	65514369	65514292	65514369	65475461	65475602
A3SS	ENSBTAG00000008295	ACTL6B	chr25	+	35923814	35924234	35924068	35924234	35923270	35923370
A3SS	ENSBTAG00000000746	KAT2B	chr1	+	157346874	157347080	157346943	157347080	157340124	157340231
A3SS	ENSBTAG00000000746	KAT2B	chr1	+	157369120	157369184	157369132	157369184	157368846	157368883
A3SS	ENSBTAG00000011608	KIAA1191	chr10	+	5013461	5013660	5013547	5013660	5012185	5012471
A3SS	ENSBTAG00000011608	KIAA1191	chr10	+	5013461	5013660	5013547	5013660	5012685	5012946
A3SS	ENSBTAG00000002691	ELMOD1	chr15	+	17151214	17151398	17151252	17151398	17136599	17136691
A3SS	ENSBTAG00000019790	MSH5	chr23	-	27559532	27559610	27559532	27559607	27559958	27560108
A3SS	ENSBTAG00000019790	MSH5	chr23	-	27559532	27559610	27559532	27559607	27560515	27560642
A3SS	ENSBTAG00000019790	MSH5	chr23	-	27559532	27559610	27559532	27559607	27560747	27560937
A3SS	ENSBTAG00000025659	ZNF618	chr8	+	103260067	103260151	103260070	103260151	103246850	103246940
A3SS	ENSBTAG00000025659	ZNF618	chr8	+	103260067	103260151	103260070	103260151	103256094	103256334
A3SS	ENSBTAG00000008004	NCF2	chr16	-	64617111	64619114	64617111	64617253	64620771	64620831
A3SS	ENSBTAG00000025099	RNF145	chr7	-	70790278	70790486	70790278	70790481	70794519	70794546
A3SS	ENSBTAG00000001579	AGO2	chr14	+	3113992	3114174	3113998	3114174	3108857	3108978
A3SS	ENSBTAG00000039160	VAV1	chr7	-	17675909	17676061	17675909	17676026	17685461	17685527
A3SS	ENSBTAG00000039160	VAV1	chr7	-	17685861	17686038	17685861	17685998	17690111	17690134
A3SS	ENSBTAG00000013163	ADAM33	chr13	+	51517703	51517808	51517729	51517808	51515053	51515304
A3SS	ENSBTAG00000013163	ADAM33	chr13	+	51520083	51520261	51520107	51520261	51519436	51519579
A3SS	ENSBTAG00000013163	ADAM33	chr13	+	51523230	51523330	51523238	51523330	51521864	51522012
A3SS	ENSBTAG00000027569	APBB2	chr6	-	59724331	59724415	59724331	59724412	59725199	59725287
A3SS	ENSBTAG00000027569	APBB2	chr6	-	59907251	59908061	59907251	59908052	59917540	59917609
A3SS	ENSBTAG00000008017	UNC79	chr21	+	58096678	58096983	58096837	58096983	58086362	58086520
A3SS	ENSBTAG00000009131	TTC37	chr7	-	94789773	94789895	94789773	94789883	94795666	94795795
A3SS	ENSBTAG00000009131	TTC37	chr7	-	94833329	94833433	94833329	94833423	94833516	94833603
A3SS	ENSBTAG00000025071	TENM2	chr7	+	80247788	80248024	80247794	80248024	80246163	80246339
A3SS	ENSBTAG00000014319	DNM3	chr16	+	39879568	39879805	39879583	39879805	39878545	39878772
A3SS	ENSBTAG00000014642	NAPRT	chr14	+	1130354	1131606	1130543	1131606	1127817	1127945
A3SS	ENSBTAG00000014642	NAPRT	chr14	+	1130354	1131606	1130543	1131606	1129916	1130019
A3SS	ENSBTAG00000014642	NAPRT	chr14	+	1130354	1131606	1130543	1131606	1130108	1130263
A3SS	ENSBTAG00000049253	SEC14L6	chr17	-	69476901	69478028	69476901	69477664	69478120	69478260
A3SS	ENSBTAG00000015952	ADAP1	chr25	+	41803684	41804133	41804061	41804133	41803335	41803419
A3SS	ENSBTAG00000004590	PPIH	chr3	-	103564291	103564632	103564291	103564336	103564924	103564989
A3SS	ENSBTAG00000020212	WDR41	chr10	-	8607940	8608051	8607940	8608041	8613182	8613245
A3SS	ENSBTAG00000010693	LMO7	chr12	+	50874074	50874262	50874155	50874262	50871938	50872053
A3SS	ENSBTAG00000010693	LMO7	chr12	+	50874074	50874262	50874155	50874262	50873132	50873294
A3SS	ENSBTAG00000021237	NA	chr23	+	3695664	3695899	3695692	3695899	3694355	3694589
A3SS	ENSBTAG00000021237	NA	chr23	+	3709827	3710046	3709851	3710046	3707869	3707977
A3SS	ENSBTAG00000021237	NA	chr23	+	3758973	3759163	3759045	3759163	3755103	3755178
A3SS	ENSBTAG00000013699	TBC1D1	chr6	+	57338418	57338740	57338459	57338740	57335885	57335972
A3SS	ENSBTAG00000011702	ENTPD3	chr22	+	13258570	13261914	13260549	13261914	13257174	13257447
A3SS	ENSBTAG00000011702	ENTPD3	chr22	+	13258570	13261914	13260549	13261914	13257609	13257720
A3SS	ENSBTAG00000002126	PFKFB2	chr16	+	4874440	4875035	4874927	4875035	4873470	4873717
A3SS	ENSBTAG00000002126	PFKFB2	chr16	+	4874440	4875035	4874927	4875035	4873799	4873827
A3SS	ENSBTAG00000008808	CCDC17	chr3	+	100455956	100456179	100456025	100456179	100455524	100455689
A3SS	ENSBTAG00000010070	GSDMA	chr19	+	40301587	40301769	40301614	40301769	40299694	40299742
A3SS	ENSBTAG00000013926	FCGRT	chr18	+	55967203	55968132	55967633	55968132	55963208	55963484
A3SS	ENSBTAG00000013926	FCGRT	chr18	+	55967203	55968132	55967633	55968132	55966309	55966579
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30391403	30391490	30391412	30391490	30391180	30391297
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30397734	30397893	30397746	30397893	30391403	30391490
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30397734	30397893	30397752	30397893	30391403	30391490
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30397746	30397893	30397752	30397893	30391403	30391490
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30458059	30458220	30458074	30458220	30456132	30456264
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30486375	30486526	30486398	30486526	30483766	30483903
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30523449	30523643	30523476	30523643	30523033	30523195
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30555018	30555252	30555024	30555252	30543317	30543479
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30570261	30570450	30570306	30570450	30567808	30567922
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30585657	30585828	30585661	30585828	30580952	30581087
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30606724	30606986	30606750	30606986	30585661	30585828
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30606724	30606986	30606772	30606986	30585661	30585828
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30606750	30606986	30606772	30606986	30585661	30585828
A3SS	ENSBTAG00000013078	DNAH11	chr4	+	30681408	30681651	30681420	30681651	30673301	30673421
A3SS	ENSBTAG00000008744	PDK2	chr19	-	36558942	36559084	36558942	36559041	36559609	36559709
A3SS	ENSBTAG00000008744	PDK2	chr19	-	36558942	36559084	36558942	36559041	36560526	36560699
A3SS	ENSBTAG00000021808	CACNB3	chr5	-	30952607	30952717	30952607	30952700	30952884	30952943
A3SS	ENSBTAG00000021808	CACNB3	chr5	-	30953421	30953704	30953421	30953441	30954005	30954121
A3SS	ENSBTAG00000018796	RABGGTA	chr10	+	20893934	20894045	20893949	20894045	20893706	20893764
A3SS	ENSBTAG00000016720	RAB1A	chr11	-	63484726	63484799	63484726	63484783	63487802	63487889
A3SS	ENSBTAG00000008307	PLCH1	chr1	+	112165807	112167879	112165810	112167879	112161003	112161083
A3SS	ENSBTAG00000008307	PLCH1	chr1	+	112165807	112167879	112165810	112167879	112163073	112163428
A3SS	ENSBTAG00000016990	USP24	chr3	+	91268368	91268485	91268374	91268485	91265953	91266050
A3SS	ENSBTAG00000024449	CENPF	chr16	-	68950684	68953972	68950684	68953390	68955208	68958603
A3SS	ENSBTAG00000016283	TMEM63C	chr10	+	88421224	88421390	88421227	88421390	88380796	88381115
A3SS	ENSBTAG00000016283	TMEM63C	chr10	+	88421224	88421390	88421227	88421390	88398783	88398926
A3SS	ENSBTAG00000014087	KMT5C	chr18	-	62135905	62136543	62135905	62136015	62136715	62136975
A3SS	ENSBTAG00000019989	PXK	chr22	-	42925323	42925586	42925323	42925535	42941329	42941399
A3SS	ENSBTAG00000019989	PXK	chr22	-	42942460	42942562	42942460	42942538	42946764	42946813
A3SS	ENSBTAG00000014151	RCSD1	chr3	-	1031965	1032067	1031965	1032062	1082830	1083046
A3SS	ENSBTAG00000004271	UBAP2L	chr3	-	16262640	16262873	16262640	16262858	16263491	16263573
A3SS	ENSBTAG00000004271	UBAP2L	chr3	-	16265753	16265842	16265753	16265836	16265932	16266128
A3SS	ENSBTAG00000013724	ATG4A	chrX	+	56789018	56789175	56789066	56789175	56785745	56785891
A3SS	ENSBTAG00000015034	IK	chr7	+	51790672	51790753	51790679	51790753	51790307	51790386
A3SS	ENSBTAG00000010720	MIB2	chr16	-	51007643	51008633	51007643	51008124	51008707	51008886
A3SS	ENSBTAG00000008300	FN1	chr2	-	103372127	103372594	103372127	103372234	103373548	103373638
A3SS	ENSBTAG00000004497	KANSL3	chr11	-	2598080	2598238	2598080	2598208	2598409	2598484
A3SS	ENSBTAG00000014773	HMMR	chr7	+	75140797	75140880	75140800	75140880	75140214	75140313
A3SS	ENSBTAG00000013291	ARMC6	chr7	-	4167878	4169877	4167878	4168649	4170228	4170360
A3SS	ENSBTAG00000013291	ARMC6	chr7	-	4178020	4178353	4178020	4178190	4183715	4183780
A3SS	ENSBTAG00000017557	QRSL1	chr9	-	43318073	43318233	43318073	43318211	43329195	43329328
A3SS	ENSBTAG00000005183	MVK	chr17	-	63609599	63611488	63609599	63610332	63614892	63615009
A3SS	ENSBTAG00000005183	MVK	chr17	-	63609599	63611488	63609599	63610332	63615372	63615463
A3SS	ENSBTAG00000008499	TROAP	chr5	-	30489135	30489643	30489135	30489303	30489921	30490555
A3SS	ENSBTAG00000008499	TROAP	chr5	-	30491260	30491567	30491260	30491344	30492688	30492810
A3SS	ENSBTAG00000008499	TROAP	chr5	-	30491260	30491567	30491260	30491344	30493267	30493320
A3SS	ENSBTAG00000007450	C2	chr23	-	27423128	27423482	27423128	27423205	27423599	27423711
A3SS	ENSBTAG00000005078	UCHL1	chr6	+	60158855	60159287	60159066	60159287	60155223	60155282
A3SS	ENSBTAG00000037400	TNRC18	chr25	+	38923070	38923500	38923073	38923500	38921607	38921798
A3SS	ENSBTAG00000018260	MFSD11	chr19	-	55023862	55023928	55023862	55023882	55034532	55034677
A3SS	ENSBTAG00000010379	CRTC1	chr7	-	4445198	4445510	4445198	4445249	4447670	4447804
A3SS	ENSBTAG00000018975	KCNT1	chr11	+	103354933	103355130	103355070	103355130	103353534	103353591
A3SS	ENSBTAG00000048526	NA	chr13	+	72119010	72119095	72119013	72119095	72118294	72118427
A3SS	ENSBTAG00000017537	PTGIS	chr13	-	77625542	77625683	77625542	77625666	77640396	77640794
A3SS	ENSBTAG00000005827	FIG4	chr9	-	40512211	40512310	40512211	40512308	40559282	40559531
A3SS	ENSBTAG00000036298	NA	chr24	-	512114	512269	512114	512211	513567	513746
A3SS	ENSBTAG00000036298	NA	chr24	-	512114	512269	512114	512211	515180	515352
A3SS	ENSBTAG00000036298	NA	chr24	-	512114	512269	512114	512211	516251	516636
