Category	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A5SS	ENSBTAG00000006717	NA	chr25	+	19302913	19303150	19302913	19303138	19303405	19303599
A5SS	ENSBTAG00000006717	NA	chr25	+	19373506	19373586	19373506	19373580	19373965	19374100
A5SS	ENSBTAG00000018636	CCNK	chr21	+	64514947	64515011	64514947	64515005	64515757	64515927
A5SS	ENSBTAG00000047734	RUSF1	chr25	-	27537277	27537396	27537281	27537396	27531777	27531810
A5SS	ENSBTAG00000048842	NA	chr23	+	14286404	14287288	14286404	14287031	14287811	14288368
A5SS	ENSBTAG00000009768	IFIT3	chr26	+	11043453	11044124	11043453	11043706	11052543	11053996
A5SS	ENSBTAG00000015225	NUP58	chr12	-	33909176	33909372	33909253	33909372	33906523	33906725
A5SS	ENSBTAG00000046129	RAB34	chr19	-	20140922	20141179	20141097	20141179	20140702	20140810
A5SS	ENSBTAG00000021897	B4GALT3	chr3	+	8321013	8321377	8321013	8321121	8321938	8322084
A5SS	ENSBTAG00000021897	B4GALT3	chr3	+	8321013	8321377	8321013	8321121	8322430	8322705
A5SS	ENSBTAG00000021897	B4GALT3	chr3	+	8321013	8321377	8321013	8321121	8323210	8323446
A5SS	ENSBTAG00000021897	B4GALT3	chr3	+	8321013	8322084	8321013	8321121	8323210	8323446
A5SS	ENSBTAG00000021897	B4GALT3	chr3	+	8321013	8322084	8321013	8321377	8323210	8323446
A5SS	ENSBTAG00000012987	ULK1	chr17	-	45198892	45199686	45199322	45199686	45198768	45198810
A5SS	ENSBTAG00000014792	MAP4K5	chr10	-	43342301	43342512	43342358	43342512	43341353	43341451
A5SS	ENSBTAG00000008883	ZNF207	chr19	-	17788324	17788508	17788361	17788508	17788002	17788105
A5SS	ENSBTAG00000019669	CD163	chr5	+	101814993	101815332	101814993	101815302	101816031	101816139
A5SS	ENSBTAG00000050846	NA	chr25	+	2492342	2492579	2492342	2492381	2492931	2492958
A5SS	ENSBTAG00000038865	TCEA3	chr2	+	129430648	129430820	129430648	129430793	129452858	129453022
A5SS	ENSBTAG00000020801	CYRIB	chr14	+	10746131	10747205	10746131	10746214	10753785	10753907
A5SS	ENSBTAG00000013162	HSPA8	chr15	-	33681924	33682144	33681938	33682144	33681814	33681837
A5SS	ENSBTAG00000019542	MRPL39	chr1	+	10823241	10824391	10823241	10823415	10826169	10826309
A5SS	ENSBTAG00000019049	AATK	chr19	+	51566969	51567806	51566969	51567049	51568033	51568121
A5SS	ENSBTAG00000000619	KRT74	chr5	+	27317976	27318132	27317976	27318102	27319545	27319766
A5SS	ENSBTAG00000000586	CPLANE1	chr20	+	37062003	37062168	37062003	37062162	37065795	37065969
A5SS	ENSBTAG00000000586	CPLANE1	chr20	+	37099749	37099879	37099749	37099867	37100842	37100897
A5SS	ENSBTAG00000046358	PABPC1	chr14	+	63635783	63635984	63635783	63635921	63638454	63638727
A5SS	ENSBTAG00000053238	NA	chr1	+	69076192	69076431	69076192	69076422	69078195	69078453
A5SS	ENSBTAG00000021093	RPS16	chr18	-	49124861	49125260	49125099	49125260	49123067	49123115
A5SS	ENSBTAG00000021093	RPS16	chr18	-	49124861	49125260	49125099	49125260	49123216	49123313
A5SS	ENSBTAG00000009676	STK25	chr3	-	120621645	120622330	120622215	120622330	120617736	120617967
A5SS	ENSBTAG00000006045	P4HB	chr19	+	51037669	51037846	51037669	51037807	51041681	51041807
A5SS	ENSBTAG00000021018	KHSRP	chr7	+	18044895	18045005	18044895	18044954	18045425	18045514
A5SS	ENSBTAG00000027991	ANAPC1	chr11	+	533627	533679	533627	533662	533903	534000
A5SS	ENSBTAG00000027991	ANAPC1	chr11	+	571239	571318	571239	571312	571716	571753
A5SS	ENSBTAG00000027991	ANAPC1	chr11	+	609469	609556	609469	609547	610935	611031
A5SS	ENSBTAG00000021253	PRDM15	chr1	-	142132416	142132485	142132420	142132485	142115190	142115284
A5SS	ENSBTAG00000021253	PRDM15	chr1	-	142132416	142132485	142132420	142132485	142115804	142115850
A5SS	ENSBTAG00000003020	SSC4D	chr25	-	34423679	34424270	34424234	34424270	34422696	34422774
A5SS	ENSBTAG00000005182	BoLA	chr23	+	27833812	27833956	27833812	27833923	27834526	27834574
A5SS	ENSBTAG00000004951	C15H11orf1	chr15	+	22232232	22232303	22232232	22232299	22232467	22232777
A5SS	ENSBTAG00000007823	TG	chr14	-	8451755	8452392	8452283	8452392	8450184	8450388
A5SS	ENSBTAG00000007696	TRAPPC8	chr24	+	25278857	25279032	25278857	25279009	25283475	25283569
A5SS	ENSBTAG00000016932	SENP7	chr1	-	45831310	45831449	45831324	45831449	45824445	45824489
A5SS	ENSBTAG00000018979	PUM1	chr2	+	122636352	122636487	122636352	122636481	122639588	122639726
A5SS	ENSBTAG00000030403	FIZ1	chr18	+	61943616	61943721	61943616	61943717	61944019	61944377
A5SS	ENSBTAG00000000603	JAM2	chr1	-	10715887	10715999	10715891	10715999	10714080	10714096
A5SS	ENSBTAG00000045785	TOM1	chr5	+	73581954	73582042	73581954	73582030	73587653	73587693
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49591420	49591577	49591544	49591577	49583764	49583810
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49590997	49591577	49591420	49591577	49586325	49586344
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49590997	49591577	49591544	49591577	49586325	49586344
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49591420	49591577	49591544	49591577	49586325	49586344
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49590997	49591577	49591420	49591577	49588704	49588725
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49590997	49591577	49591544	49591577	49588704	49588725
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49591420	49591577	49591544	49591577	49588704	49588725
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49590997	49591577	49591420	49591577	49589882	49589900
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49590997	49591577	49591544	49591577	49589882	49589900
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49591420	49591577	49591544	49591577	49589882	49589900
A5SS	ENSBTAG00000022158	TNNT3	chr29	-	49591420	49591577	49591544	49591577	49590997	49591015
A5SS	ENSBTAG00000012751	BTBD6	chr21	+	69573708	69574296	69573708	69574130	69574438	69574557
A5SS	ENSBTAG00000012119	PTPRZ1	chr4	+	86458138	86461718	86458138	86459135	86466457	86466602
A5SS	ENSBTAG00000011616	MPO	chr19	-	9258484	9259279	9258719	9259279	9258241	9258335
A5SS	ENSBTAG00000020720	C7H1orf35	chr7	+	2998697	2998844	2998697	2998777	2999233	2999319
A5SS	ENSBTAG00000014349	RNF126	chr7	-	43264350	43264423	43264354	43264423	43264213	43264283
A5SS	ENSBTAG00000007208	HDAC11	chr22	-	58433426	58433547	58433430	58433547	58431584	58431661
A5SS	ENSBTAG00000001406	MAB21L3	chr3	-	27207007	27207255	27207199	27207255	27197243	27197384
A5SS	ENSBTAG00000016005	PPP3CA	chr6	+	23761270	23761386	23761270	23761368	23767645	23767842
A5SS	ENSBTAG00000014300	SLC6A5	chr29	-	24366030	24366204	24366057	24366204	24357952	24358094
A5SS	ENSBTAG00000037804	IKZF2	chr2	-	101078714	101078981	101078792	101078981	101072365	101072533
A5SS	ENSBTAG00000000061	PCDH7	chr6	+	50182670	50182887	50182670	50182863	50211182	50211526
A5SS	ENSBTAG00000000061	PCDH7	chr6	+	50182670	50182887	50182670	50182863	50426105	50426482
A5SS	ENSBTAG00000016486	SORBS2	chr27	-	15861983	15862949	15862776	15862949	15857051	15857118
A5SS	ENSBTAG00000018881	SYT6	chr3	+	29231273	29232289	29231273	29231450	29243869	29244218
A5SS	ENSBTAG00000018881	SYT6	chr3	+	29231273	29232289	29231273	29231450	29243952	29244218
A5SS	ENSBTAG00000018881	SYT6	chr3	+	29231273	29232289	29231273	29231450	29283779	29283900
A5SS	ENSBTAG00000017370	ARFGEF3	chr9	+	76035547	76035644	76035547	76035616	76055485	76055564
A5SS	ENSBTAG00000002910	ECHDC2	chr3	+	93457210	93457428	93457210	93457398	93463457	93463505
A5SS	ENSBTAG00000039171	ADAM7	chr8	+	71667342	71667541	71667342	71667535	71669108	71669162
A5SS	ENSBTAG00000047599	GHRHR	chr4	-	65404556	65404695	65404562	65404695	65401041	65401133
A5SS	ENSBTAG00000047599	GHRHR	chr4	-	65404556	65404695	65404562	65404695	65402998	65403152
A5SS	ENSBTAG00000007876	MAPK8	chr28	+	42784525	42784729	42784525	42784655	42787858	42787997
A5SS	ENSBTAG00000020215	EXOC2	chr23	+	52047081	52047965	52047081	52047470	52071555	52071713
A5SS	ENSBTAG00000011748	SGMS1	chr26	-	8799391	8799559	8799496	8799559	8706787	8706941
A5SS	ENSBTAG00000011748	SGMS1	chr26	-	8799391	8799559	8799496	8799559	8724764	8724882
A5SS	ENSBTAG00000011748	SGMS1	chr26	-	8799391	8799559	8799496	8799559	8741256	8742108
A5SS	ENSBTAG00000011748	SGMS1	chr26	-	8799391	8799559	8799496	8799559	8796247	8796343
A5SS	ENSBTAG00000017379	GCN1	chr17	-	62544096	62544231	62544103	62544231	62543247	62543314
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48243194	48243299	48243194	48243287	48243400	48243421
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48243194	48243299	48243194	48243287	48244347	48244422
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48246649	48246749	48246649	48246743	48246857	48246932
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48264359	48264673	48264359	48264667	48265421	48265624
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48272528	48272923	48272528	48272866	48274139	48274272
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48286668	48286815	48286668	48286796	48289322	48289594
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48293634	48293816	48293634	48293813	48293908	48294017
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48319846	48319982	48319846	48319923	48321566	48321584
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48327146	48327257	48327146	48327251	48329816	48329846
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48327146	48327257	48327146	48327251	48329963	48330045
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48355308	48355440	48355308	48355395	48356728	48356872
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48360418	48360568	48360418	48360556	48360666	48360727
A5SS	ENSBTAG00000006999	RYR1	chr18	+	48360437	48360568	48360437	48360559	48360666	48360727
A5SS	ENSBTAG00000015380	SLC16A4	chr3	+	33060787	33061303	33060787	33061009	33064074	33064286
A5SS	ENSBTAG00000015380	SLC16A4	chr3	+	33060787	33061303	33060787	33061009	33065633	33065727
A5SS	ENSBTAG00000016823	CSNK1G1	chr10	+	45708237	45708426	45708237	45708415	45737736	45737806
A5SS	ENSBTAG00000012048	CARM1	chr7	+	15320598	15320756	15320598	15320753	15346521	15346647
A5SS	ENSBTAG00000012048	CARM1	chr7	+	15361925	15362043	15361925	15361994	15362115	15362128
A5SS	ENSBTAG00000012048	CARM1	chr7	+	15361925	15362000	15361925	15361994	15362129	15362159
A5SS	ENSBTAG00000014608	KDM1B	chr23	-	39431141	39431711	39431520	39431711	39427177	39427277
A5SS	ENSBTAG00000014807	DPP8	chr10	-	12424244	12424564	12424348	12424564	12422491	12422629
A5SS	ENSBTAG00000011431	GBA2	chr8	-	59909717	59909957	59909729	59909957	59909391	59909494
A5SS	ENSBTAG00000026283	ASPH	chr14	-	27171124	27171280	27171130	27171280	27168841	27168910
A5SS	ENSBTAG00000026283	ASPH	chr14	-	27171124	27171280	27171130	27171280	27170344	27170389
A5SS	ENSBTAG00000030335	ALDH4A1	chr2	+	133778537	133778837	133778537	133778687	133779932	133780120
A5SS	ENSBTAG00000004896	ABLIM3	chr7	+	60619983	60620115	60619983	60620082	60622490	60622625
A5SS	ENSBTAG00000015125	KLK5	chr18	-	56942084	56942537	56942463	56942537	56939321	56939583
A5SS	ENSBTAG00000002210	LAS1L	chrX	+	94949494	94950515	94949494	94950307	94951260	94951386
A5SS	ENSBTAG00000002210	LAS1L	chrX	+	94949494	94950515	94949494	94950307	94952379	94952449
A5SS	ENSBTAG00000002210	LAS1L	chrX	+	94949494	94950515	94949494	94950307	94953276	94953358
A5SS	ENSBTAG00000002210	LAS1L	chrX	+	94949494	94950515	94949494	94950307	94954211	94954505
A5SS	ENSBTAG00000016510	RRP7	chr5	-	113439175	113439297	113439179	113439297	113438827	113438925
A5SS	ENSBTAG00000021661	APAF1	chr5	+	62784905	62785441	62784905	62785084	62786080	62786278
A5SS	ENSBTAG00000038496	CR2	chr16	+	5412682	5413292	5412682	5412782	5414770	5415169
A5SS	ENSBTAG00000038496	CR2	chr16	+	5412682	5413292	5412682	5412782	5418936	5419326
A5SS	ENSBTAG00000038496	CR2	chr16	+	5435243	5435456	5435243	5435432	5438348	5438424
A5SS	ENSBTAG00000015669	ADAT1	chr18	-	2920677	2921045	2920849	2921045	2918361	2918542
A5SS	ENSBTAG00000015669	ADAT1	chr18	-	2920677	2921632	2920904	2921632	2918361	2918542
A5SS	ENSBTAG00000015669	ADAT1	chr18	-	2920677	2921632	2921572	2921632	2918361	2918542
A5SS	ENSBTAG00000015669	ADAT1	chr18	-	2920904	2921632	2921572	2921632	2918361	2918542
A5SS	ENSBTAG00000038536	NA	chr15	-	47784940	47785194	47784963	47785194	47780285	47780386
A5SS	ENSBTAG00000015580	TLE3	chr10	-	16930614	16930814	16930629	16930814	16929962	16930039
A5SS	ENSBTAG00000015580	TLE3	chr10	-	16939179	16939386	16939181	16939386	16937590	16937607
A5SS	ENSBTAG00000048986	NA	chr29	+	50112174	50112393	50112174	50112239	50116725	50116842
A5SS	ENSBTAG00000007129	IRAG1	chr15	+	42042476	42042556	42042476	42042529	42044194	42044812
A5SS	ENSBTAG00000007129	IRAG1	chr15	+	42088677	42088904	42088677	42088812	42095096	42098371
A5SS	ENSBTAG00000010082	COL15A1	chr8	+	63974401	63975385	63974401	63975221	64009731	64010279
A5SS	ENSBTAG00000006819	NA	chr21	+	49222698	49222831	49222698	49222827	49228918	49229007
A5SS	ENSBTAG00000019079	PLCB2	chr10	-	35914362	35914779	35914616	35914779	35914183	35914280
A5SS	ENSBTAG00000015750	AMN	chr21	+	67611743	67611886	67611743	67611862	67619283	67619371
A5SS	ENSBTAG00000025324	NRXN3	chr10	+	91041836	91041924	91041836	91041915	91091771	91091881
A5SS	ENSBTAG00000015763	SPATA22	chr19	-	24206130	24206419	24206358	24206419	24204370	24204713
A5SS	ENSBTAG00000006253	FLNC	chr4	+	92808179	92808306	92808179	92808233	92808455	92808592
A5SS	ENSBTAG00000001634	PHF1	chr23	+	7586498	7587633	7586498	7586722	7587716	7587798
A5SS	ENSBTAG00000007846	ITIH3	chr22	-	48082674	48082856	48082701	48082856	48080720	48080756
A5SS	ENSBTAG00000014581	MLIP	chr23	-	6207809	6207925	6207871	6207925	6197412	6197737
A5SS	ENSBTAG00000008112	SHPRH	chr9	-	83227265	83227904	83227771	83227904	83224376	83224506
A5SS	ENSBTAG00000055290	NA	chr22	+	50877820	50877917	50877820	50877911	50878431	50878820
A5SS	ENSBTAG00000013856	SSBP2	chr7	-	81620126	81620219	81620146	81620219	81600437	81600522
A5SS	ENSBTAG00000017232	KIF13B	chr8	+	9561070	9561247	9561070	9561241	9562698	9562856
A5SS	ENSBTAG00000017232	KIF13B	chr8	+	9568438	9568585	9568438	9568579	9569197	9569227
A5SS	ENSBTAG00000017232	KIF13B	chr8	+	9586742	9586850	9586742	9586820	9598607	9598707
A5SS	ENSBTAG00000017232	KIF13B	chr8	+	9588436	9588494	9588436	9588490	9598607	9598711
A5SS	ENSBTAG00000015392	TTF2	chr3	-	26150912	26151063	26150914	26151063	26148871	26148977
A5SS	ENSBTAG00000021994	CACNA2D4	chr5	-	108265351	108265506	108265372	108265506	108240256	108240324
A5SS	ENSBTAG00000013263	HOXA1	chr4	+	68945976	68946721	68945976	68946423	68947222	68948264
A5SS	ENSBTAG00000015303	MPP6	chr4	-	71302792	71303589	71303419	71303589	71215322	71215475
A5SS	ENSBTAG00000015303	MPP6	chr4	-	71302792	71303589	71303419	71303589	71238017	71238136
A5SS	ENSBTAG00000051224	ARSD	chrX	+	138680741	138680873	138680741	138680863	138682716	138683074
A5SS	ENSBTAG00000002920	KAT6B	chr28	+	30763550	30764482	30763550	30763606	30765477	30765599
A5SS	ENSBTAG00000018498	PQBP1	chrX	+	87013745	87014431	87013745	87014204	87016487	87016599
A5SS	ENSBTAG00000018498	PQBP1	chrX	+	87013745	87014431	87013745	87014204	87018356	87018469
A5SS	ENSBTAG00000019269	COL6A2	chr1	+	145821026	145821643	145821026	145821625	145822558	145822624
A5SS	ENSBTAG00000018403	ARHGAP9	chr5	+	55989054	55989168	55989054	55989153	55989571	55989713
A5SS	ENSBTAG00000003512	MYH7B	chr13	+	64282984	64283141	64282984	64283138	64283446	64283474
A5SS	ENSBTAG00000003512	MYH7B	chr13	+	64284737	64284834	64284737	64284831	64287268	64287361
A5SS	ENSBTAG00000003512	MYH7B	chr13	+	64300748	64300880	64300748	64300875	64300964	64301083
A5SS	ENSBTAG00000005249	RNF14	chr7	+	53035568	53036032	53035568	53035725	53037933	53038109
A5SS	ENSBTAG00000005249	RNF14	chr7	+	53035568	53036032	53035568	53035725	53040359	53040529
A5SS	ENSBTAG00000005249	RNF14	chr7	+	53035568	53036032	53035568	53035725	53044387	53044915
A5SS	ENSBTAG00000005249	RNF14	chr7	+	53035568	53036032	53035568	53035725	53046240	53046469
A5SS	ENSBTAG00000051284	NA	chr3	+	14403716	14403790	14403716	14403764	14404416	14404860
A5SS	ENSBTAG00000051284	NA	chr3	+	14403716	14403790	14403716	14403764	14423904	14423967
A5SS	ENSBTAG00000000429	DGCR2	chr17	-	72573832	72573969	72573843	72573969	72572081	72572287
A5SS	ENSBTAG00000021505	USP36	chr19	+	53528763	53529706	53528763	53529025	53532743	53532854
A5SS	ENSBTAG00000021505	USP36	chr19	+	53528763	53529706	53528763	53529025	53533977	53534080
A5SS	ENSBTAG00000004924	PENK	chr14	-	23546019	23546868	23546592	23546868	23542369	23543330
A5SS	ENSBTAG00000009343	AAK1	chr11	-	67861461	67861566	67861500	67861566	67828490	67829605
A5SS	ENSBTAG00000009343	AAK1	chr11	-	67861461	67861566	67861500	67861566	67855312	67855408
A5SS	ENSBTAG00000009343	AAK1	chr11	-	67868986	67869247	67869049	67869247	67864711	67864944
A5SS	ENSBTAG00000012858	NT5C2	chr26	-	23746423	23746511	23746427	23746511	23745382	23745424
A5SS	ENSBTAG00000005326	CSNK1A1	chr7	-	60866320	60866469	60866356	60866469	60859329	60859395
A5SS	ENSBTAG00000005326	CSNK1A1	chr7	-	60866320	60866469	60866356	60866469	60862942	60863134
A5SS	ENSBTAG00000005326	CSNK1A1	chr7	-	60866320	60866469	60866356	60866469	60864508	60864590
A5SS	ENSBTAG00000048778	NA	chr17	+	66294460	66294942	66294460	66294652	66299750	66299837
A5SS	ENSBTAG00000011024	TXNDC12	chr3	+	94306495	94306615	94306495	94306569	94309725	94309809
A5SS	ENSBTAG00000014806	ATP2A3	chr19	-	24575580	24575931	24575913	24575931	24573060	24573141
A5SS	ENSBTAG00000014806	ATP2A3	chr19	-	24575580	24575931	24575913	24575931	24573723	24573828
A5SS	ENSBTAG00000016735	ZBTB48	chr16	-	46822102	46823480	46823392	46823480	46821172	46821414
A5SS	ENSBTAG00000014479	TUBGCP4	chr21	+	55132099	55132258	55132099	55132222	55132952	55133009
A5SS	ENSBTAG00000005442	DNAI4	chr3	+	78462512	78462668	78462512	78462605	78468298	78468493
A5SS	ENSBTAG00000005675	SLC44A4	chr23	+	27488198	27488325	27488198	27488291	27488573	27488648
A5SS	ENSBTAG00000011021	CES1	chr18	+	23965030	23965165	23965030	23965135	23969738	23969879
A5SS	ENSBTAG00000008936	ABCC2	chr26	+	20778231	20778341	20778231	20778329	20778853	20779025
A5SS	ENSBTAG00000008936	ABCC2	chr26	+	20798206	20798464	20798206	20798461	20798609	20798746
A5SS	ENSBTAG00000014612	DOCK2	chr20	+	1585135	1585275	1585135	1585271	1587281	1587429
A5SS	ENSBTAG00000014612	DOCK2	chr20	+	1609302	1609460	1609302	1609445	1619912	1620006
A5SS	ENSBTAG00000014612	DOCK2	chr20	+	1945218	1945304	1945218	1945298	1952563	1952720
A5SS	ENSBTAG00000014612	DOCK2	chr20	+	1975746	1975831	1975746	1975828	1976555	1976642
A5SS	ENSBTAG00000014612	DOCK2	chr20	+	1991960	1992107	1991960	1992098	1996499	1997276
A5SS	ENSBTAG00000014538	HPCAL4	chr3	+	106392501	106393031	106392501	106392671	106394355	106398512
A5SS	ENSBTAG00000021373	GTF3C5	chr11	+	103052473	103052844	103052473	103052554	103053850	103053933
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19453096	19453329	19453104	19453329	19443382	19443596
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19453104	19453329	19453128	19453329	19448928	19449077
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19453096	19453329	19453104	19453329	19448928	19449080
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19490441	19490580	19490444	19490580	19484659	19484839
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19490441	19490580	19490447	19490580	19484659	19484839
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19490444	19490580	19490447	19490580	19484659	19484839
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19490435	19490580	19490441	19490580	19484659	19484899
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19510639	19510819	19510643	19510819	19506358	19506549
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19512996	19513096	19513002	19513096	19512532	19512642
A5SS	ENSBTAG00000014310	HEATR5B	chr11	-	19541394	19541520	19541403	19541520	19537959	19538171
A5SS	ENSBTAG00000004652	LPAR2	chr7	+	3704310	3704772	3704310	3704426	3705406	3706148
A5SS	ENSBTAG00000004652	LPAR2	chr7	+	3704310	3704772	3704310	3704426	3706927	3708931
A5SS	ENSBTAG00000003700	SLC5A10	chr19	-	34266505	34266640	34266568	34266640	34265849	34265909
A5SS	ENSBTAG00000012632	TECR	chr7	-	11233040	11233139	11233050	11233139	11232706	11232752
A5SS	ENSBTAG00000006245	WDR83	chr7	-	12823537	12823653	12823547	12823653	12823026	12823153
A5SS	ENSBTAG00000016324	FBXL13	chr4	-	44332651	44332773	44332663	44332773	44292244	44292340
A5SS	ENSBTAG00000013289	PHF8	chrX	-	91406557	91406894	91406837	91406894	91405558	91405647
A5SS	ENSBTAG00000013289	PHF8	chrX	-	91450379	91450552	91450462	91450552	91442874	91443053
A5SS	ENSBTAG00000002669	RASSF4	chr28	-	44597105	44597211	44597109	44597211	44596083	44596205
A5SS	ENSBTAG00000021339	SCN8A	chr5	-	28145781	28145902	28145783	28145902	28143420	28143508
A5SS	ENSBTAG00000000540	RNF112	chr19	-	34066198	34066330	34066273	34066330	34065907	34066025
A5SS	ENSBTAG00000011275	SCUBE1	chr5	-	113981227	113981425	113981230	113981425	113979643	113979796
A5SS	ENSBTAG00000011275	SCUBE1	chr5	-	114024727	114024844	114024742	114024844	114021958	114022048
A5SS	ENSBTAG00000011275	SCUBE1	chr5	-	114052642	114052777	114052645	114052777	114028913	114029039
A5SS	ENSBTAG00000011275	SCUBE1	chr5	-	114102552	114102640	114102567	114102640	114098339	114098471
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133411744	133411843	133411744	133411839	133414826	133414944
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133417890	133418013	133417890	133418008	133418705	133418855
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133417890	133418017	133417890	133418008	133418705	133418855
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133417890	133418017	133417890	133418013	133418705	133418855
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133417890	133418017	133417890	133418013	133418710	133418855
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133419779	133419884	133419779	133419872	133421023	133421146
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133421981	133422082	133421981	133422078	133422406	133422526
A5SS	ENSBTAG00000011950	EMC1	chr2	+	133430650	133430824	133430650	133430821	133431565	133431776
A5SS	ENSBTAG00000001481	IGSF9	chr3	+	9756980	9757413	9756980	9757157	9757724	9758585
A5SS	ENSBTAG00000001481	IGSF9	chr3	+	9756980	9757413	9756980	9757157	9758879	9759007
A5SS	ENSBTAG00000001481	IGSF9	chr3	+	9756980	9757413	9756980	9757157	9759219	9759677
A5SS	ENSBTAG00000019182	TIA1	chr11	-	68538483	68538568	68538513	68538568	68536967	68537055
A5SS	ENSBTAG00000021381	DAAM2	chr23	+	13807974	13808183	13807974	13808159	13808696	13808996
A5SS	ENSBTAG00000021381	DAAM2	chr23	+	13807974	13808207	13807974	13808159	13808696	13808996
A5SS	ENSBTAG00000021381	DAAM2	chr23	+	13807974	13808207	13807974	13808183	13808696	13808996
A5SS	ENSBTAG00000021381	DAAM2	chr23	+	13808187	13808231	13808187	13808212	13808696	13808996
A5SS	ENSBTAG00000021381	DAAM2	chr23	+	13831056	13831188	13831056	13831182	13832210	13832381
A5SS	ENSBTAG00000008295	ACTL6B	chr25	+	35923814	35924234	35923814	35923891	35924533	35924634
A5SS	ENSBTAG00000000746	KAT2B	chr1	+	157321502	157321648	157321502	157321623	157340124	157340214
A5SS	ENSBTAG00000000746	KAT2B	chr1	+	157340124	157340231	157340124	157340210	157344482	157344608
A5SS	ENSBTAG00000000746	KAT2B	chr1	+	157344482	157344608	157344482	157344581	157346943	157347080
A5SS	ENSBTAG00000003239	UTP20	chr5	+	65236053	65236210	65236053	65236206	65237528	65237692
A5SS	ENSBTAG00000003864	SLC13A4	chr4	-	99502380	99502435	99502391	99502435	99498727	99498805
A5SS	ENSBTAG00000008004	NCF2	chr16	-	64617111	64619114	64619070	64619114	64616823	64616892
A5SS	ENSBTAG00000015912	DMKN	chr18	-	46167428	46167509	46167437	46167509	46166500	46166548
A5SS	ENSBTAG00000020341	MOV10L1	chr5	+	119492177	119492365	119492177	119492362	119494785	119494929
A5SS	ENSBTAG00000013163	ADAM33	chr13	+	51521666	51521775	51521666	51521764	51521850	51521984
A5SS	ENSBTAG00000007817	BRCC3	chrX	-	35964006	35964137	35964014	35964137	35962408	35962463
A5SS	ENSBTAG00000016287	UNK	chr19	-	55787838	55788096	55787988	55788096	55786910	55787066
A5SS	ENSBTAG00000009131	TTC37	chr7	-	94833512	94833603	94833516	94833603	94833329	94833423
A5SS	ENSBTAG00000009131	TTC37	chr7	-	94851101	94851193	94851133	94851193	94849967	94850108
A5SS	ENSBTAG00000025071	TENM2	chr7	+	79873155	79873300	79873155	79873222	79875104	79875314
A5SS	ENSBTAG00000025071	TENM2	chr7	+	80138684	80138885	80138684	80138870	80172580	80172727
A5SS	ENSBTAG00000025071	TENM2	chr7	+	80138684	80138897	80138684	80138870	80172580	80172727
A5SS	ENSBTAG00000025071	TENM2	chr7	+	80138684	80138897	80138684	80138885	80172580	80172727
A5SS	ENSBTAG00000025071	TENM2	chr7	+	80298392	80298523	80298392	80298505	80300166	80300928
A5SS	ENSBTAG00000016307	CDC7	chr3	-	51879836	51880799	51880116	51880799	51871452	51871536
A5SS	ENSBTAG00000016307	CDC7	chr3	-	51880116	51880799	51880690	51880799	51879836	51880031
A5SS	ENSBTAG00000040190	CCDC88B	chr29	+	42630755	42631291	42630755	42630815	42631446	42631558
A5SS	ENSBTAG00000040190	CCDC88B	chr29	+	42630755	42631291	42630755	42630815	42631642	42631712
